48.6747398 6.1219182 110.77 49795.00 157 0 24.2 306.60 4.113 -85.997 49793.00 16.35 0.00 0.15 139.2 0 29
48.6744003 6.1218390 111.02 49798.00 158 0 24.2 22945.03 4.111 -78.211 49795.00 17.46 0.00 0.13 105.7 1 29
48.6745644 6.1219435 111.05 49798.00 158 0 24.2 310.60 4.112 -75.753 49798.00 19.41 0.00 0.08 92.5 0 29
48.6744652 6.1219735 111.15 49800.00 158 0 24.2 312.10 4.112 -81.352 49798.00 19.41 0.00 0.06 89.7 0 29
48.6743660 6.1219983 111.40 49802.00 158 0 24.3 313.10 4.112 -83.611 49800.00 19.41 0.00 0.05 115.6 0 29
48.6742172 6.1219516 111.44 49806.00 158 0 24.3 318.00 4.112 -78.002 49802.00 15.65 0.00 0.05 56.9 0 29
48.6741447 6.1217499 111.45 49810.00 158 0 24.3 321.00 4.114 -78.131 49806.00 14.89 0.00 -0.00 26.1 0 29
48.6740990 6.1216235 111.80 49812.00 158 0 24.3 321.70 4.111 -81.459 49810.00 14.89 0.00 0.02 63.9 0 29
48.6740685 6.1214299 112.76 49815.00 158 0 24.4 321.70 4.115 -79.202 49812.00 15.00 0.00 0.09 166.3 0 29
48.6739731 6.1212277 112.84 49818.00 159 0 24.4 22945.03 4.114 -78.310 49815.00 14.51 0.00 0.17 179.8 1 29
48.6739464 6.1210780 112.60 49820.00 158 0 24.3 22945.03 4.112 -81.720 49818.00 18.94 0.00 0.16 143.2 1 29
48.6739922 6.1209550 111.30 49822.00 158 0 24.3 326.00 4.112 -82.994 49820.00 15.00 0.00 0.00 -111.0 0 29
48.6738968 6.1207714 110.16 49825.00 157 0 24.3 22945.03 4.112 -77.156 49822.00 14.58 0.00 -0.18 -302.6 1 29
48.6737785 6.1205902 110.34 49828.00 156 0 24.3 22945.03 4.114 -78.390 49825.00 21.74 0.00 -0.45 -189.1 1 29
48.6737061 6.1204524 110.35 49830.00 156 0 24.3 22945.03 4.114 -77.171 49828.00 21.74 0.00 -0.23 -63.8 1 29
48.6737518 6.1206050 110.28 49830.00 157 0 24.3 322.00 4.114 -82.228 49830.00 14.26 0.00 -0.16 -35.2 0 29
48.6736565 6.1204801 110.24 49833.00 157 0 24.3 319.60 4.112 -76.523 49830.00 14.26 0.00 0.00 9.4 0 52
48.6735535 6.1202183 109.77 49836.00 157 0 24.3 22945.03 4.115 -81.301 49833.00 13.75 0.00 -0.02 -41.3 1 36
48.6734581 6.1201959 109.99 49838.00 158 0 24.3 22945.03 4.115 -81.157 49836.00 13.57 0.00 -0.07 -25.7 1 36
48.6733551 6.1202350 110.10 49842.00 158 0 24.3 317.80 4.112 -80.963 49838.00 12.15 0.00 0.05 38.3 0 36
48.6731377 6.1201572 110.47 49846.00 156 0 24.3 22945.03 4.115 -80.818 49842.00 12.64 0.00 0.03 59.7 1 36
48.6730080 6.1201835 110.26 49851.00 155 0 24.3 317.60 4.114 -81.717 49846.00 12.20 0.00 0.02 5.8 0 36
48.6729012 6.1201415 110.07 49854.00 155 0 24.2 316.00 4.112 -79.429 49851.00 9.74 0.00 -0.04 -21.7 0 36
48.6727982 6.1200318 109.88 49857.00 155 0 24.2 315.10 4.111 -80.960 49854.00 11.83 0.00 0.00 8.5 0 36
48.6726151 6.1198659 110.24 49860.00 156 0 24.2 22945.03 4.112 -76.817 49857.00 9.04 0.00 -0.01 3.5 1 36
48.6726570 6.1200066 110.22 49861.00 156 0 24.1 314.90 4.112 -84.721 49860.00 12.61 0.00 0.00 32.9 0 36
48.6725502 6.1199851 110.15 49863.00 157 0 24.2 316.20 4.114 -79.762 49861.00 12.43 0.00 0.01 37.3 0 36
48.6722870 6.1196961 109.44 49867.00 157 0 24.2 22945.03 4.114 -77.154 49863.00 14.11 0.00 0.02 -69.4 1 36
48.6723900 6.1198969 109.58 49867.00 157 0 24.1 315.80 4.115 -78.003 49867.00 13.45 0.00 -0.12 -79.8 0 36
